cluster,39,39,39,39
opt,,,,
planning_horizon,2020,2030,2040,2050
CCGT,51.30872896660994,62.83661110915816,328.16706092115743,93.62688206638002
DAC,35.08976101984572,47.01586191684856,38.95217058465532,9.39886658265933
DC,37.56639829973227,46.58579241620276,59.91162973556072,18.541354062132616
H2 Electrolysis,27.947231660524054,43.39154799744787,49.34093646702967,12.988453252258703
H2 Fuel Cell,35.5231515456161,49.522563601024814,67.85299009937869,17.747656371616667
OCGT,36.39047049130738,53.618945394375935,75.80321611573002,132.5391276696511
battery charger,34.931800598185575,44.37907263283069,30.13640254550253,9.000525644579385
battery discharger,35.2070016232884,48.93384194382983,62.123166130163085,15.783206285630412
coal,41.8217930090798,55.90985974100093,66.91530133864454,82.32163084838497
electricity distribution grid,31.485038676265912,28.894835433603838,43.607881225984045,13.187459747128228
geothermal,40.97483864988757,49.316117587291224,62.601348257449814,19.81343001311386
lignite,36.00636511816047,62.89915230527734,66.09901702456746,31.44086336256726
nuclear,35.45782271040277,48.17236426460534,63.45168999421537,19.68120524476238
offwind-ac,33.9768118258791,43.457620052106655,47.447473298556076,14.513023011885075
offwind-dc,34.97580799234785,46.37287443189882,48.186235100712224,14.865838366496106
offwind-float,34.64285900552011,46.88639797242928,46.38703742242821,13.882612514091955
oil,35.05874300147692,49.56579144061169,65.02577873684355,178.48971640951768
onwind,31.994372656442707,38.66536322930875,43.46115923590497,13.317986100379152
ror,35.897450610841666,48.127061528052536,59.41198422669569,17.348481528881006
solar,30.364335583224452,33.9455920510726,32.43702150330717,10.542551877501438
solar-hsat,31.61769848689346,28.94069004248768,38.19502359656422,12.519822246801725
urban central CHP,37.12869070435709,56.48811092972692,124.18673895899263,32.83854153431062
urban central CHP CC,36.280835655248666,53.01224388707903,88.8869096730279,24.43246908742766
urban central solid biomass CHP,36.00907947796217,50.70686840036765,125.74787199950578,33.90721029742092
urban central solid biomass CHP CC,35.73665865691464,49.350877752060775,57.00350415336261,19.06048587970822
