cluster,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,,2020,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293,3727518524783.293
39,,2030,6356688766517.293,5754627415371.536,5214698822447.958,4729973430057.886,4294351163036.5464,3902455482398.6265,3549541805698.26,3231418234779.777,2944376842431.8735,2685134031049.3306
39,,2040,9228724491013.824,7563350124876.751,6210667023604.552,5109720992739.975,4211869387786.8735,3478209200995.594,2877559919427.4824,2384877780211.718,1980006296172.9294,1646689522486.9954
39,,2050,9100074133765.002,6751553553402.065,5023886016810.743,3749110053724.362,2805722735381.8027,2105551935649.712,1584415098726.3015,1195450504845.7576,904341093419.0084,685882926311.2859
39,,cumulative cost,219992095868052.7,185575135793409.66,158010681168495.28,135780087120516.88,117728411809059.69,102971999136107.23,90830685368805.4,80777805298060.2,72403129477059.53,65385242790836.16
