cluster,,,,39,39,39,39
opt,,,,,,,
planning_horizon,,,,2020,2030,2040,2050
AC,generators,AL0 0,offwind-ac,0.3670141397543651,0.6533308264194627,0.2337812135044048,0.03540977580003189
AC,generators,AL0 0,offwind-float,0.4701904081574205,0.7864394947266103,0.4032956536774398,0.03923624222857007
AC,generators,AL0 0,onwind,0.13834063531161994,0.23212973624886754,0.05387908263362158,0.013032018214941182
AC,generators,AL0 0,ror,81772.18232885578,100402.94164107341,133009.71533677194,133045.90027476504
AC,generators,AL0 0,solar,68804.12703800891,101808.7627018047,212972.32615149202,217571.6324978497
AC,generators,AL0 0,solar-hsat,1.3151221056727724,3.4518797941583346,1.3559823176002583,0.1062498819445973
AC,generators,AT0 0,onwind,1389347.4963307944,3569024.377158176,3665256.6194613734,499637.12107579346
AC,generators,AT0 0,ror,7950838.639572969,10566260.147131342,19505672.6060284,19505699.524108104
AC,generators,AT0 0,solar,2018523.6806018415,3416490.4825004824,7762239.305914681,6836708.122698817
AC,generators,AT0 0,solar-hsat,0.9979436158812546,1.2664344022438123,0.6084343240878789,0.08334845466041971
AC,generators,BA0 0,offwind-ac,0.10553767282794257,0.5975607341388525,0.15977119718353514,0.023909275175515173
AC,generators,BA0 0,offwind-float,0.06483967121612008,0.3181724420392871,0.06453441441756451,0.01315273336140265
AC,generators,BA0 0,onwind,29315.940620358575,58841.46398395685,68572.91186462068,0.015937954601203064
AC,generators,BA0 0,solar,39370.89782863886,67299.49735727748,146925.97109256883,151201.20610508163
AC,generators,BA0 0,solar-hsat,1.0822698002016822,1.6480309215587585,0.6117847753809371,0.08292368380053024
AC,generators,BE0 0,nuclear,4.9515590494668436,15985401.081637383,34461027.72172481,35440187.91843653
AC,generators,BE0 0,offwind-ac,1654896.1592579712,5893852.022235331,8799250.401829187,0.10754136000654785
AC,generators,BE0 0,offwind-dc,1.1642694663298117,2.4847404328538807,4106430.5722636273,4106472.0803487683
AC,generators,BE0 0,offwind-float,0.27145458269501355,1.5572986309984826,0.6412680811412924,0.0787208477831558
AC,generators,BE0 0,onwind,2677730.8382180505,5803047.210016565,28306703.624344364,22191384.189226244
AC,generators,BE0 0,ror,130635.6919288875,175896.81842288485,229798.54032825056,229823.07974346634
AC,generators,BE0 0,solar,2304801.093939685,3707513.255283841,8908073.470181009,5701096.867184488
AC,generators,BE0 0,solar-hsat,0.929316628428254,1.1106387067254657,0.5569006875636747,0.07046516271852296
AC,generators,BG0 0,nuclear,5.537052943274942,6225639.597110077,11458042.684481699,10385243.243984101
AC,generators,BG0 0,offwind-ac,0.6596571733953306,1.2999144665977767,1.1790499403822516,0.05250606769549726
AC,generators,BG0 0,offwind-dc,0.27026461059742146,1.826189635219707,53541.515450558916,53581.37220534942
AC,generators,BG0 0,offwind-float,0.6001033375096614,0.9696741183524786,0.6294611241588381,0.051809794258529815
AC,generators,BG0 0,onwind,261072.62400789023,503144.24599814287,204801.6308329051,0.057631677627555715
AC,generators,BG0 0,ror,70783.0170902825,90599.67895306116,158856.02727099808,158884.58652813884
AC,generators,BG0 0,solar,983285.4495182892,1683146.4596081583,3785616.2089061243,2556505.0445134877
AC,generators,BG0 0,solar-hsat,1.2485949941839993,1.6384607504977067,0.878978918725178,0.1069858855617836
AC,generators,CH0 0,nuclear,4.925534086606172,9145027.542319616,15808997.160432357,12963146.89183769
AC,generators,CH0 0,onwind,13809.370388827338,27738.078847227753,19728.492750166577,0.014907795414240201
AC,generators,CH0 0,ror,2782091.27763838,4164464.609218239,10012106.400474,10012136.192797868
AC,generators,CH0 0,solar,2242741.7114064256,3321869.549026886,7170427.198439312,5590306.151447876
AC,generators,CH0 0,solar-hsat,1.1283073784970028,1.5280632362173665,0.9748841369898751,0.0887586639266535
AC,generators,CZ0 0,nuclear,5.887889770600521,11086977.51425317,22244706.503217615,19289157.46925827
AC,generators,CZ0 0,onwind,148622.95108170717,418573.3488926275,207456.12988991308,0.09372491551184056
AC,generators,CZ0 0,ror,58308.07947701179,80910.60868672616,106767.98915598824,107042.10240800213
AC,generators,CZ0 0,solar,606113.6923591773,1105696.537238357,2580385.3853130997,475165.17861603835
AC,generators,CZ0 0,solar-hsat,0.9536647386058701,1.0786141981660078,0.4790396401296074,0.08216909834005443
AC,generators,DE0 0,nuclear,4.987351435007531,19137106.13286341,48408149.42905757,57473516.44153741
AC,generators,DE0 0,offwind-ac,3318720.8440949777,22263292.055374864,35942418.53130471,1179796.8464379525
AC,generators,DE0 0,offwind-dc,1.3328328042015278,2.133795279268451,117466304.97229214,117466368.42544131
AC,generators,DE0 0,offwind-float,0.7352599551562133,2.0569729152138683,0.7434185337712487,0.06739384573754875
AC,generators,DE0 0,onwind,28815485.49681938,78173479.90066376,69145672.15733878,6491815.460012503
AC,generators,DE0 0,ror,9996713.232626317,13190199.566337768,19328932.8100915,19328964.930124488
AC,generators,DE0 0,solar,18938401.32907728,33823662.88485023,82095868.33269857,45208100.94089084
AC,generators,DE0 0,solar-hsat,0.9593708226979183,1.4894256891110542,0.5936735987556878,0.0846106909050848
AC,generators,DK0 0,offwind-ac,1305041.1783555078,3670609.989333561,3820484.1161855087,822281.3888994699
AC,generators,DK0 0,offwind-dc,1.3710219489640538,1.7159733668867148,167494164.96137667,169294423.7396498
AC,generators,DK0 0,offwind-float,1.0642531171727247,1.2276531733134461,0.7992225815307904,0.1046110748371588
AC,generators,DK0 0,onwind,888761.5137811878,2547452.4574942603,239155989.949103,236109658.99311525
AC,generators,DK0 0,solar,302815.7403486923,653746.6162643365,1513839.7867454665,1286180.5534943675
