cluster,,,39,39,39,39
opt,,,,,,
planning_horizon,,,2020,2030,2040,2050
AC,generators,geothermal,0.0012376059831697118,97.99998960833736,97.99999605513904,97.99999992220513
AC,generators,nuclear,2209.544202564404,79675.39517218128,92491.64935275697,92491.64930948996
AC,generators,offwind-ac,25916.690718063208,28596.751409712513,53125.16728241787,29556.35764968676
AC,generators,offwind-dc,0.004753138861712555,0.013119350410153304,102629.31734879751,102629.27863764245
AC,generators,offwind-float,0.0060056762680880185,0.015195403854483022,0.008401677221822496,0.0008147877761664273
AC,generators,onwind,112480.56749491784,179420.39247540542,499017.7095817373,375837.8078920943
AC,generators,ror,35909.54923218508,40102.92171650967,43292.90050360623,43292.9297529724
AC,generators,solar,122079.2027372001,154082.89065798337,171878.31281673766,116882.34961782032
AC,generators,solar-hsat,0.020552608978174583,0.04000896448161584,0.020306370774558914,0.0019903738037765828
AC,lines,AC0,-193234.73943780412,-213017.48525047005,-245484.8803982217,-239696.32693232506
AC,lines,AC1,175521.20853597185,205577.1316934518,238133.01407179254,233175.00600493493
AC,links,CCGT1,161186.590770793,112492.98107290658,103246.61469194807,46452.030887755005
AC,links,DAC0,-0.003315317728262453,-0.00649513133159291,-0.0025362298171937333,-0.00027432832626151483
AC,links,DC0,-46378.95742550928,-86904.71085262472,-281243.6771043562,-287044.2990574844
AC,links,DC1,44688.77635471621,83970.31687092537,271470.7485174224,277094.7776131074
AC,links,H2 Electrolysis0,-0.0638843388802843,-0.05722912790301619,-476672.21533498337,-476672.18030496925
AC,links,H2 Fuel Cell1,0.0038243652272058086,0.01626588628859677,0.001001646321608537,0.000670213693230447
AC,links,H2 pipeline2,-0.06181340849704423,-0.07728026060039961,-209.0949237582011,-205.74856127235762
AC,links,OCGT1,0.00479727181244874,0.05564360454033972,0.00602349576442631,0.0036640116437914746
AC,links,battery charger0,-0.1354233459439318,-0.28716066978160354,-7881.87793104704,-6579.952510806268
AC,links,battery discharger1,0.125838619006122,0.26111512824140914,7860.790212253178,6579.947925772251
AC,links,coal1,0.02774713002608694,10543.778128077767,503.25827581111315,415.4177946967835
AC,links,electricity distribution grid0,-334806.91246521927,-483770.2983594423,-529204.9796280867,-472820.1750807711
AC,links,electricity distribution grid1,153997.40587269654,122500.18593776209,313007.47247811814,300530.2301386514
AC,links,gas pipeline2,-135.91175964375518,-179.08912476400397,-501.395895279542,-150.87344132176426
AC,links,lignite1,14603.4069409079,27358.322273901253,67.46408899145116,7977.298625044008
AC,links,methanolisation2,-270.3330881305532,-4937.587186510063,-13286.802599114875,-16481.853564559402
AC,links,nuclear1,7.814117115140999e-06,7.55946840966958e-06,2.0546359119880368e-07,1.3821834622891003e-07
AC,links,oil1,0.0014273420842972205,309.0094142782107,7.381506867652668e-05,8.497264323630966e-05
AC,links,urban central CHP CC1,0.00829852121383498,0.023529928102335465,0.002235428145834654,0.0013408287722225815
AC,links,urban central CHP1,0.028040011004629637,0.06349158247948779,0.0066062212209269215,0.003384124659962481
AC,links,urban central solid biomass CHP CC1,0.004660466173292994,0.006353833423709882,0.0008911841465586005,0.00027980229535051943
AC,links,urban central solid biomass CHP1,23041.871880446233,17555.799684880167,12149.268243346427,0.0007547571060037498
AC,storage_units,PHS,48015.34742704939,49926.11559397297,51348.18550521386,51348.18247331684
AC,storage_units,hydro,83785.17409829915,102819.02131991278,104378.09294589762,104378.09325714583
EV battery,links,BEV charger1,,65442.835888759204,152699.9504072012,218142.786296017
EV battery,loads,land transport EV,,-65442.835888791924,-152699.95040718117,-218142.78629597308
H2,links,Fischer-Tropsch0,-0.03942574029318628,-0.12204286710567842,-246883.23474850535,-187684.24996533064
H2,links,H2 Electrolysis1,0.03688042883558813,0.035579348817305165,311362.2910568111,311362.268224629
H2,links,H2 Fuel Cell0,-0.007648730454411617,-0.03253177257719354,-0.002003292643217074,-0.001340427386460894
H2,links,H2 pipeline retrofitted0,-2.262936382536168,-1.3876517876459502,-26495.26674619668,-26700.940794957456
H2,links,H2 pipeline retrofitted1,2.262936382536168,1.3876517876459502,26495.26674619668,26700.940794957456
H2,links,H2 pipeline0,-7.91522112269972,-9.663830575185708,-35715.83120554603,-35135.29580722458
H2,links,H2 pipeline1,7.91522112269972,9.663830575185708,35715.83120554603,35135.29580722458
H2,links,SMR CC1,957.8673784545105,17499.452063979403,7003.682036258416,6143.2512889236095
H2,links,SMR1,10574.828049443106,14689.191832023873,14504.895137047211,4089.4672119159054
H2,links,Sabatier0,-0.016966398116600844,-0.04321030583679659,-0.0028860828242064374,-0.0033597263484068424
H2,links,methanolisation0,-1135.4481943364435,-20738.76525464059,-55806.99027262236,-69226.7861052912
H2,links,solid biomass to hydrogen1,0.038490826843793007,0.010872831800813276,13311.29003693488,13311.21348641394
H2,loads,H2 for industry,-10397.260273972603,-11449.771689497717,-16002.28310502283,-20510.27397260274
H2,stores,H2 Store,0.006757315062197552,0.10931466970214647,184839.32836763645,172099.44837670177
agriculture machinery oil,links,agriculture machinery oil1,11740.598026127731,11740.598026127731,11740.598026127731,11740.598026127731
agriculture machinery oil,loads,agriculture machinery oil,-11740.598026122789,-11740.598026122789,-11740.598026122789,-11740.598026122789
battery,links,battery charger1,0.13199435024014222,0.28135884606431405,7722.631658387529,6447.010473288149
battery,links,battery discharger0,-0.1291076989565726,-0.2664995117970191,-8022.885414618567,-6715.631230094408
battery,stores,battery,0.005451909871114694,0.08187806899023926,8022.871101317597,6715.620280792355
biogas,generators,biogas,4.235775670528417e-05,0.016119376476410867,40317.73745719323,0.0008412039935213414
