cluster,opt,planning_horizon,0.0,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09
39,,2020,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876,895042891137.876
39,,2030,690960612955.2065,625517629115.016,566828364118.4988,514139587533.28033,466788232182.4485,424189877967.8481,385828797328.2557,351249338488.7498,320048456443.8535,291869230051.5485
39,,2040,713459301200.5269,584711625109.6027,480137657047.26166,395025116673.4569,325613511713.81635,268895307080.3988,222459982555.1668,184371441164.51956,153071414128.32382,127303177936.64441
39,,2050,594092833277.9121,440771088301.96796,327981358604.33136,244758381233.79065,183169911008.80118,137459684028.57324,103437580975.08691,78044262829.92155,59039361058.112656,44777451809.68433
39,,cumulative cost,21489877763636.273,18781362439445.406,16584781460368.64,14790653403925.707,13315081449696.033,12093364726314.715,11075290159399.04,10221643566371.682,9501609966701.717,8890825794619.732
