cluster,,,39,39,39,39
opt,,,,,,
planning_horizon,,,2020,2030,2040,2050
generators,capital,biogas,0.0,0.0,0.0,0.0
generators,capital,coal,0.0,0.0,0.0,0.0
generators,capital,gas,0.0,0.0,0.0,0.0
generators,capital,geothermal,684348279.6387947,684348279.6387947,684348279.6387947,684348279.6387947
generators,capital,lignite,0.0,0.0,0.0,0.0
generators,capital,nuclear,96193494229.35974,96193494229.35974,96193494229.35974,96193494229.35974
generators,capital,offwind-ac,7931365174.661763,8958814654.238247,46390474894.80705,39864790609.46235
generators,capital,offwind-dc,5964.152432400133,4009510235.614383,55993091807.94931,55993091730.90025
generators,capital,offwind-float,6576.811143534918,5640.636574360264,35458242056.14605,35458175450.477234
generators,capital,oil primary,0.0,0.0,0.0,0.0
generators,capital,onwind,28466511733.332592,40394830358.43978,98982987273.8311,82738818141.83617
generators,capital,ror,14897469504.992592,14897469504.992592,14897469504.992592,14897469504.992592
generators,capital,rural solar thermal,7643.0219993875,3895.6414192018324,3257.413186289997,8.61789156387668
generators,capital,solar,19027478243.232555,19027494826.355087,99793841174.74026,93329970861.32794
generators,capital,solar rooftop,12397.139092133353,27532116323.72772,31807031313.245644,31807019404.325314
generators,capital,solar-hsat,5721591282.319922,13238369041.863327,13238362347.483826,13238351279.653118
generators,capital,solid biomass,0.0,0.0,0.0,0.0
generators,capital,unsustainable biogas,0.0,0.0,,
generators,capital,unsustainable bioliquids,0.0,0.0,,
generators,capital,unsustainable solid biomass,0.0,0.0,,
generators,capital,urban central heat vent,0.0,0.0,0.0,0.0
generators,capital,urban central solar thermal,3476.9531058920215,4756.202563317396,2061.3682152223323,4.908548470639898
generators,capital,urban decentral solar thermal,7752.8840937336445,4196.661342198651,3844.422750619595,8.585706994611618
generators,marginal,biogas,25.75500440391176,3222.7934882373193,22054531801.63661,13.125239182609068
generators,marginal,coal,10102813708.485214,3261639471.153079,1014406670.2806152,1655731.518943993
generators,marginal,gas,77379609957.56512,69292574265.26607,4283128717.3425817,6822951398.337782
generators,marginal,geothermal,8479.315068820057,8059.76286326252,7955.48069555929,8059.766901185782
generators,marginal,lignite,5327005293.334863,627625531.2784905,4.912260954040041,184817545.7039535
generators,marginal,nuclear,11259937214.650612,10725718425.639519,3591635881.6387525,2091610560.750788
generators,marginal,offwind-ac,3801745.6876948685,5918865.51326823,26015466.953244336,31367479.778623458
generators,marginal,offwind-dc,1.822062218695265,2312816.6015162296,32617018.705418464,46201947.760644145
generators,marginal,offwind-float,1.321600577988593,1.5958439449059105,16701909.868277531,23365627.309571102
generators,marginal,oil primary,305744977205.7782,234794056397.4158,48918963293.902626,0.2939808264658415
generators,marginal,onwind,11533828.052812517,25019985.998272523,57118342.049601376,68169568.80401929
generators,marginal,ror,1547344.0765018372,1511118.6866325543,1534851.7344256632,1510897.3495870088
generators,marginal,rural solar thermal,0.849640388452104,0.45021742574368323,0.3566120102419763,0.0007813222369023083
generators,marginal,solar,6667542.830688614,9985988.15104908,61235771.494681686,87971169.38669258
generators,marginal,solar rooftop,3.263354461435162,15680460.557555547,25748973.01829944,34914182.31928804
generators,marginal,solar-hsat,3824637.143999475,10376777.141523931,7286027.393906499,12199825.145597849
generators,marginal,solid biomass,163.18487084470806,9511272069.62549,13997458557.422806,13205373139.724533
generators,marginal,unsustainable biogas,12353989282.898155,4076793305.1898704,,
generators,marginal,unsustainable bioliquids,18489691466.048233,8729668268.117907,,
generators,marginal,unsustainable solid biomass,19316276512.422234,5786391473.322288,,
generators,marginal,urban central heat vent,-5.317399306621533,-43608.046201139994,-831024.5581972064,-0.9470064126430522
generators,marginal,urban central solar thermal,0.5863572977208834,1.074263790532245,0.43069783726408617,0.0007816071468225964
generators,marginal,urban decentral solar thermal,0.9077178592443713,0.4939818752555066,0.43322929984104386,0.0007829902995793306
lines,capital,AC,5393084866.065803,5623203661.1899185,8279750808.322365,8312607600.688722
links,capital,BEV charger,,0.0,0.0,0.0
links,capital,CCGT,23176622993.44479,21812099513.173336,15385099505.93405,5389485083.28196
links,capital,DC,2880023640.575327,4301556571.179972,21646247709.695335,21646191421.00843
links,capital,Fischer-Tropsch,619.3025676926063,628.5709522607723,14283366075.404507,14282922060.441614
links,capital,H2 Electrolysis,97617300.9316107,5227839102.75353,69002764137.53839,68905124601.48566
links,capital,H2 Fuel Cell,3853.9565354866604,1713.738283959071,1311.561268918985,7.8986561274067775
links,capital,H2 pipeline,176752.29585093405,179358.10212910644,952077289.1957172,955397824.6131285
links,capital,H2 pipeline retrofitted,20749.618396134414,3467.61481232699,360526560.4201364,363419434.05196774
links,capital,OCGT,1164033.0587036838,1161623.172850295,1161240.230983724,1159912.0842233638
links,capital,SMR,934002055.1531849,1275003266.0654464,1272271166.6364503,338723254.5881351
links,capital,SMR CC,103104599.75748128,103058845.31012808,103050182.45082016,8.152121331398579
links,capital,Sabatier,566.1172399168738,479.9473573312887,209.09058999925398,16.137419574382093
links,capital,V2G,,0.0,0.0,0.0
links,capital,agriculture machinery oil,0.0,0.0,0.0,0.0
links,capital,battery charger,12794.400134863727,5531.0791839954745,5589.399545609302,19.05075322595808
links,capital,battery discharger,0.0,0.0,0.0,0.0
links,capital,biogas to gas,5168288109.903101,5166688167.941249,7900452388.416927,7894201127.21971
links,capital,co2 sequestered,0.0,0.0,0.0,0.0
links,capital,coal,31351878136.405666,3577363726.224242,1307564178.1833782,140081966.2385259
links,capital,coal for industry,0.0,0.0,0.0,
links,capital,electricity distribution grid,22248758662.472565,24183511285.64663,38419379940.570816,38584671444.275566
