cluster,,39,39,39,39
opt,,,,,
planning_horizon,,2020,2030,2040,2050
generators,biogas,4.3363231495266214e-09,2.5701242747441796e-11,0.00011415525115214476,6.676867467056162e-14
generators,coal,0.39461043675821783,0.9999914856642854,0.9999978076248801,0.015693994074070284
generators,gas,0.22681437027230283,0.20310861685803477,0.012554315909965605,0.019997920267353773
generators,geothermal,0.9999981210026078,0.9999962547305051,0.996086564589306,0.9999967558395547
generators,lignite,0.9994552511158377,0.2613577248602827,0.9234994204152924,0.2639757726403876
generators,nuclear,0.7187961560602205,0.6847129569713858,0.2293896656047725,0.1336548628384482
generators,offwind-ac,0.5335200016625758,0.5310827192640353,0.4625964593802073,0.4751791042060354
generators,offwind-dc,0.3778913387096953,0.6043228159695493,0.5588637604560165,0.5679543778752564
generators,offwind-float,0.24824310844561032,0.2963217989532742,0.45765578397602674,0.4604569060467417
generators,oil primary,0.7511444315267483,0.7449950214493538,0.6642655051864119,0.8771819560290341
generators,onwind,0.23634348499919033,0.28853068839107393,0.26277260773743705,0.2864205884893143
generators,ror,0.3645622770219413,0.3645605778417917,0.3644397823427609,0.3645042699180284
generators,rural solar thermal,0.035184481036603155,0.03557765380876851,0.03316493751880065,0.028262799339981624
generators,solar,0.1368262798583852,0.13682451206241075,0.15814539299327013,0.16301110795116827
generators,solar rooftop,0.10372367179158964,0.14932863466043023,0.14502952867541835,0.14505124422547133
generators,solar-hsat,0.2169219327140675,0.21619362689967647,0.11229022836858249,0.14482752017052056
generators,solid biomass,8.795260733940369e-11,0.00011416410837296806,0.00011416642795819268,0.0001076235220293589
generators,unsustainable biogas,0.00011415525119053528,0.00011415884989353307,,
generators,unsustainable bioliquids,0.00011415879846129039,0.00011415826088331491,,
generators,unsustainable solid biomass,0.00011416159806438108,0.00011416709815450183,,
generators,urban central heat vent,0.31941539741423536,0.7256080601624613,0.7579107838434989,0.32778705363740684
generators,urban central solar thermal,0.03009842991403142,0.04115257362626983,0.037668728366530714,0.028654709011822238
generators,urban decentral solar thermal,0.03577093261383701,0.03666761309708172,0.03550671097941308,0.02820924042998284
lines,AC,0.20886537492557228,0.3387549461947959,0.36599833967376255,0.35039052735898163
links,BEV charger,,0.038480067158493156,0.03848106129335481,0.03848002981146853
links,CCGT,0.0014610316043360918,0.05136311354256902,4.911581808420789e-09,0.004943407605729791
links,DC,0.31594529468790195,0.28365046109889686,0.28162226947831415,0.2739706498508568
links,Fischer-Tropsch,0.6727794779878482,0.6814848699576267,0.9698752229981132,0.6833301126768346
links,H2 Electrolysis,0.9999825710456749,0.9971335938159059,0.9919940582144017,0.8444176418305985
links,H2 Fuel Cell,0.056864316021955054,0.12218388589654,0.015937564592452214,0.3540548456521387
links,H2 pipeline,0.4986209375968602,0.34158177348998936,0.4859982195559486,0.38482819274225055
links,H2 pipeline retrofitted,0.9281118267461399,0.3095899009252932,0.950935246657359,0.8918020867127552
links,OCGT,0.00039998432122764034,0.00019456967124183202,4.2254603535436055e-06,4.926234017853057e-07
links,SMR,0.9999997339594796,0.9999997227280942,0.00016317416965229775,0.016593393728310007
links,SMR CC,0.9999975229613629,0.9999973280823014,9.139200339731823e-07,0.32426664083733275
links,Sabatier,0.48327420260012194,0.49118949510776566,0.4853124519851447,0.7251636614503983
links,V2G,,2.402553101725965e-07,5.5285675658780495e-06,9.099065930491221e-08
links,agriculture machinery oil,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
links,battery charger,0.44084337568685217,0.4644766296422858,0.4801665085260161,0.48973508181738457
links,battery discharger,0.41880192577633585,0.44589843905526416,0.4609801979855027,0.4701457938472698
links,biogas to gas,0.9999993541023621,0.3301093266523391,0.9999998371295016,5.956061015902437e-10
links,co2 sequestered,,,,
links,coal,0.20092349245323365,7.980802547159356e-07,1.6514930219411835e-08,0.01569399709141839
links,coal for industry,0.9999999999999999,1.0,1.0000000000000002,
links,electricity distribution grid,0.41093768726605184,0.35561344103952314,0.3380437429940955,0.3571047842400155
links,gas for industry,0.9999999866656045,0.9999998928238767,0.7622871247705623,0.8136427029531529
links,gas for industry CC,0.4220162691330949,0.6644197418691824,0.8448581115557177,0.29992269791412773
links,gas pipeline,0.1137946023493264,0.0861424308159203,0.06706434990319148,0.02970099379513537
links,gas pipeline new,0.88451592384799,0.7382853628496798,0.5028201932501226,0.6111185021494128
links,home battery charger,0.4498382989606216,0.4807585404176183,0.47474588176488863,0.4936767237770755
links,home battery discharger,0.42734737408766954,0.461528931674305,0.4557623775768336,0.4739297380210096
links,industry methanol,1.0,1.0,1.0,1.0
links,kerosene for aviation,1.0,1.0,1.0,1.0
links,land transport oil,0.8109168071774605,0.810916807177447,0.8109168071776084,
links,lignite,0.9994631843841304,0.2613608649810625,5.577559464442318e-09,0.26397577261382577
links,methanolisation,0.9999867440267767,0.9978043639138945,0.9147380833149205,0.9682224406846676
links,naphtha for industry,1.0,1.0,1.0,1.0
links,nuclear,2.5252430167905622e-11,1.0496516425332526e-11,2.3241121145122146e-11,2.590785272983597e-14
links,oil,3.6258469420112616e-07,2.092269579249182e-07,1.4612536693109441e-08,2.108864521959431e-09
links,oil refining,0.6595319673199972,0.5064742207733239,0.10552279236322575,6.341648402424032e-13
links,process emissions,0.9999999612266459,0.9999997427398526,0.4793687798773108,0.17722597548714855
links,process emissions CC,0.9993000461881865,0.9999252828672321,0.9893522828134722,0.7282036387164681
links,rural air heat pump,0.7616094219570859,0.7107654067161266,0.5954703423609075,0.557994752186049
