cluster,,39,39,39,39
opt,,,,,
planning_horizon,,2020,2030,2040,2050
generators,biogas,0.41243959077773196,51.61003908139255,353183379.70317,0.21018855727634989
generators,coal,1056249597.023419,340999104.6708243,106061921.67413951,173104.0387905175
generators,gas,3148312041.7496896,2819263812.283003,174270271.24722862,277602060.53737485
generators,geothermal,858478.3869421887,858476.7842246672,855119.6270095052,858477.2143196261
generators,lignite,1609805917.5352068,189732414.98488605,1.4844572763475545,55870702.402052514
generators,nuclear,803540348.7327592,765430057.959467,256326980.12968883,149283976.82340455
generators,offwind-ac,151273403.8087082,174316538.0325554,958717039.3213212,873959203.0947692
generators,offwind-dc,73.12215000838292,92148880.80315183,1260768328.1171653,1281280536.9534106
generators,offwind-float,52.88726337923148,63.86937987435937,657338751.0548654,661361208.8968143
generators,oil primary,5777437512.830381,4436704205.703648,924382762.3414894,0.005555106416192862
generators,onwind,461659815.47015846,827429156.1835288,2008843089.2522037,1870385626.3877394
generators,ror,154379209.70642787,154378489.97646075,154327328.1392902,154354639.6435512
generators,rural solar thermal,86.57660002432984,44.62079544997222,34.77937150256267,0.07841629226339934
generators,solar,331421394.90523505,331417503.70549744,2804374444.137092,2756537786.4574347
generators,solar rooftop,163.82498341637745,791260496.933539,910257689.5113055,910393609.1864731
generators,solar-hsat,185659994.05982652,428129020.3773791,222337289.25744495,286780548.4924965
generators,solid biomass,11.946816353977226,696383920.4715693,1024859171.0898159,966853797.3694432
generators,unsustainable biogas,197836569.3769205,65286067.94753164,,
generators,unsustainable bioliquids,192163292.4726104,63413886.51601506,,
generators,unsustainable solid biomass,1206562502.6344929,398165625.8698338,,
generators,urban central heat vent,-524.2110334123631,-4515942.211602187,-79725391.4941472,-96.580751769686
generators,urban central solar thermal,57.09563831069542,106.78609857811577,42.36011688391191,0.0767333546874866
generators,urban decentral solar thermal,89.28531256322317,49.54169944456155,43.94451826674282,0.07797554359742272
lines,AC,-1435934.272367239,-5683817.097883145,-59130623.90697625,-43671174.89828718
links,BEV charger,,-32482988.37078172,-75797112.23494732,-108276487.88861632
links,CCGT,-1155976.8869228968,-38225020.23604129,-2.5180399321558102,-909521.7931594569
links,DC,-9394601.148898482,-13070318.077863157,-65937902.64358711,-64083987.1061697
links,Fischer-Tropsch,-16.769054587194482,-19.826857429721315,-735842055.4679363,-518455893.28884375
links,H2 Electrolysis,-1436496.9121689973,-78235995.81742644,-1179811678.7119255,-1002080466.6384989
links,H2 Fuel Cell,-5.86758870972176,-6.3924863427889616,-0.7387893093986704,-0.11740712925413298
links,H2 pipeline,-810.2650568376444,-567.0580621597023,-5005570.094137948,-3894005.200980988
links,H2 pipeline retrofitted,0.0,0.0,0.0,0.0
links,OCGT,-82.37352160192151,-39.020474764494324,-0.8264977787907226,-0.09375924906064032
links,SMR,-5039244.282053404,-6879056.432942454,-1120.3348684091607,-30331.722203548212
links,SMR CC,-1278808.1733934435,-1278240.4310238878,-1.1681249021926878,-0.032786426647783744
links,Sabatier,-10.105263938306951,-9.825122722775056,-4.792252162852501,-0.6383196246447245
links,V2G,,-60.85129545474331,-3267.419163139075,-76.82505577171958
links,agriculture machinery oil,26442127.91205277,26442127.91205277,26442127.91205277,26442127.91205277
links,battery charger,-30.327838179093987,-18.425086781448385,-30.378807872994003,-0.17180482350787152
links,battery discharger,-29.559967502121935,-18.052836711437976,-29.765053118461083,-0.16833367947475075
links,biogas to gas,-39171640.818293296,-12926651.665381562,-69930309.18122767,-0.04161733434071728
links,co2 sequestered,0.0,0.0,0.0,0.0
links,coal,-165562277.31074005,-75.03424263796714,-0.567594995823861,-57799.438557618385
links,coal for industry,188352355.77012503,114609723.56803495,35647411.312131755,
links,electricity distribution grid,-95592053.36845398,-89915162.19587708,-135784936.10236645,-144055185.55504227
links,gas for industry,253174620.0024608,183165752.76585677,77115679.59536055,37272176.36149073
links,gas for industry CC,32.99531229203769,47.97390552166212,13227481.479522904,4696016.81579738
links,gas pipeline,-1452082.9831202342,-1078295.6347218652,-690583.6107553175,-368463.439505238
links,gas pipeline new,0.0,0.0,0.0,0.0
links,home battery charger,-22.62434371109532,-13.875635954321297,-20.232910419160703,-0.12209726148456213
links,home battery discharger,-22.05153018979945,-13.595305368941467,-19.8241424714995,-0.119630408629404
links,industry methanol,2167604.9701144616,2167604.9701144616,2167604.9701144616,2167604.9701144616
links,kerosene for aviation,191258483.68999636,191258483.68999636,191258483.68999636,191258483.68999636
links,land transport oil,811839460.9737372,568287622.6815944,243551838.29210693,
links,lignite,-423539936.9368206,-49918598.39025457,-0.39824259971705345,-14699581.801984757
links,methanolisation,-5733513.74355869,-101088556.7833212,-228039243.59349543,-323403090.9733707
links,naphtha for industry,265008395.99980393,199758987.00000525,129784080.0000776,71180706.0000184
links,nuclear,-0.05836336801795324,-0.01609715682072406,-0.011797289049911674,-1.3151067954699203e-05
links,oil,-21.477396697081577,-8.677540368194173,-0.32687355533933393,-0.021813134797992517
links,oil refining,-217023563.85710603,-166660280.85345763,-34723498.26474286,-0.00020867192234798074
links,process emissions,0.0,0.0,0.0,0.0
links,process emissions CC,0.0,0.0,2.9802322387695312e-08,0.0
links,rural air heat pump,1088.4679279111324,352.6119894704942,245.89427685411877,0.2868249729910559
links,rural biomass boiler,-30121986.14247799,-21012674.789675042,-913081.0766143613,-700929.074480868
links,rural gas boiler,-24523972.02198343,13066819.440307796,228078.98300467606,0.0436323866130799
links,rural ground heat pump,246242939.21086535,361413919.47361696,793960454.9513943,570880129.8258277
links,rural oil boiler,-1884020.1719379108,-749003.280220673,,
